ID	VNUM
19050	Talizman Wiatru+0
19051	Talizman Wiatru+1
19052	Talizman Wiatru+2
19053	Talizman Wiatru+3
19054	Talizman Wiatru+4
19055	Talizman Wiatru+5
19056	Talizman Wiatru+6
19057	Talizman Wiatru+7
19058	Talizman Wiatru+8
19059	Talizman Wiatru+9
19099	Wzmocnienie Talizmanu
19210	Wykrywacz Kamieni Metin+
19211	Wykrywacz Bossów
19212	Wykrywacz Bossów+
19220	Zielony Kryształ Mocy
19221	Czerwony Kryształ Mocy
19222	Niebieski Kryształ Mocy
19230	Zegar Biologa (miedziany)
19231	Zegar Biologa (srebrny)
19232	Zegar Biologa (złoty)

19350	Sierp (Stopień I)
19351	Sierp (Stopień II)
19352	Sierp (Stopień III)
19353	Sierp (Stopień IV)
19354	Sierp (Stopień V)

19400	Dzik Wojenny (240h)
19401	Biały Lew (240h)

19450	Pakiet VIP - Pierścień Dośw. (30min)
19451	Pakiet VIP - Pierścień Dośw. (60min)
19452	Pakiet VIP - Rękawica Złodzieja (30min)
19453	Pakiet VIP - Rękawica Złodzieja (60min)
19454	Pakiet VIP - Trzecia Ręka (30min)
19455	Pakiet VIP - Trzecia Ręka (60min)
19456	Pakiet VIP - Rybie Wnętrzności (30min)
19457	Pakiet VIP - Rybie Wnętrzności (60min)
19458	Pakiet VIP - Złota Moneta (30min)
19459	Pakiet VIP - Złota Moneta (60min)
19460	Pakiet VIP - Błogosł. Smoka (30min)
19461	Pakiet VIP - Błogosł. Smoka (60min)
19462	Pakiet VIP - Błogosł. Górnika (30min)
19463	Pakiet VIP - Błogosł. Górnika (60min)
19464	Pakiet VIP - Błogosł. Zielarza (30min)
19465	Pakiet VIP - Błogosł. Zielarza (60min)

19480	Odłamek Kamienia (słaby)
19481	Odłamek Kamienia (średni)
19482	Odłamek Kamienia (silny)
19483	Przywołanie Kamienia (słabe)
19484	Przywołanie Kamienia (średnie)
19485	Przywołanie Kamienia (silne)

19500	Klatka Transportowa
19501	Klatka Łowiecka
19502	Pierścień Zwierzaka
19503	Jedzenie Zwierzaka

46001	Costume Sword
46002	Costume T.-Hand
46003	Costume Dagger
46004	Costume Bow
46005	Costume Bell
46006	Costume Fan
46007	Costume M.-Sword
